gene	log2fc	pval
DNAJB4	-0.038591995250759	0.0720846668173451
DNAJB6	0.0239366574793821	0.170557077406803
DNAJC10	-0.0208163967367597	0.296738411422681
DNAJC11	-0.023265270933896	0.141324479690744
DNAJC12	0.0574070364222957	0.240927896818098
DNAJC13	0.0047034106747739	0.860230420478337
DNAJC16	0.00724547902444839	0.813810943112093
DNAJC17	-0.0199941386549273	0.732495276818434
DNAJC19	-0.0360145907411599	0.218559845576812
DNAJC2	0.00742798957382521	0.806403162146345
DNAJC21	0.0368499234690827	0.466560759567812
DNAJC27	-0.00411154671475622	0.947098165925792
DNAJC28	-0.0733676166023191	0.453258719669301
DNAJC3	-0.0521912314367795	0.000990397386244344
DNAJC30	-0.0225182639168623	0.539193211915746
DNAJC5	0.0112245835228693	0.722305833140146
DNAJC6	-0.0411172900075731	0.0297474072501064
DNAJC7	-0.0190972390955422	0.372085996303652
DNAJC8	0.0311259287619542	0.356700760895172
DNAJC9	0.0438662377556606	0.360397318605528
DNAL1	-0.0267612084717473	0.190178282459553
DNAL4	-0.068405873074417	0.0341508297621189
DNASE1L1	-0.0136426503552342	0.819630434879885
DNASE2	0.0416978921036829	0.312288490401921
DNER	0.0724489069068817	0.0528356747932819
DNLZ	0.00258346113160268	0.959721423135434
DNM1	-0.103174864812889	0.0584093682660384
DNM1L	-0.0677663235777251	0.0444406318777864
DNM2	-0.0197053018435023	0.553699892519034
DNM3	-0.0381322333077249	0.00793351025994044
DNMBP	-0.00913204979066218	0.903539713179028
DNMT1	0.110648721768215	0.00448307665772709
DNPEP	-0.0369666428753833	0.515572799416625
DNPH1	0.0422028878292643	0.0610726418973923
DNTTIP1	0.0587847138767974	0.560680245995595
DNTTIP2	0.0153556846020197	0.785537941491251
DOC2A	-0.00157695504039163	0.965330669919383
DOCK1	-0.0144169482185648	0.708929573773028
DOCK10	-0.0173248395316188	0.627283652105728
DOCK11	0.0418031739279204	0.0960956127941939
DOCK2	0.0283316409055501	0.614476010586346
DOCK3	-0.0551942148657555	0.00260910394004474
DOCK4	-0.0545882814959613	0.00522176477558109
DOCK5	0.0114178347566914	0.88717249907141
DOCK6	0.0836693072634743	0.313022331215813
DOCK7	-0.0061356291716967	0.761788626063399
DOCK9	-0.00416618360496399	0.835161310159911
DOHH	0.0325453296231265	0.315837940660714
DOLPP1	0.072860126329057	0.110697740841409
DOP1A	-0.0121598513954562	0.693780826607678
DOP1B	0.0146288435156233	0.649374148208141
DPAGT1	0.0932683990408067	0.0306515866982736
DPCD	0.014266600899929	0.737817574699891
DPF2	0.00923724141872398	0.849250807986503
DPH1	0.00324913843639157	0.95964096882728
DPH2	-0.00444871436934108	0.953286552114604
DPH3	0.0127395676886631	0.875872691293241
DPH5	0.015172106805614	0.500619410766371
DPH6	-0.0173718574790725	0.697165383074478
DPM1	-0.0318866351834386	0.153081771056205
DPM3	-0.0317859307826211	0.216704342388517
DPP10	-0.0139185511049803	0.774678647693607
DPP3	-0.0350211523216852	0.0964958116360156
DPP6	-0.0525346084311227	0.0853278897502618
DPP7	-0.0560620540383251	0.442631324597809
DPP8	-0.0432145250411786	0.0861056306848161
DPP9	0.00794645746419027	0.631755011844969
DPY19L1	0.025996963849051	0.4104489491455
DPY19L3	-0.0104962263910758	0.87203826785492
DPY30	0.00917794674057848	0.948104516632389
DPYS	0.32736942190911	0.363625982357931
DPYSL2	0.0262511773909723	0.165991301347049
DPYSL3	0.0629908337605884	0.0396175975138074
DPYSL4	0.00394951716297982	0.922441307850544
DPYSL5	-0.0190890106680648	0.534283762248348
DR1	0.00731157204001454	0.899258797137287
DRAP1	-0.0483271000509208	0.229637075710421
DRG1	0.0353014512900663	0.164948621411973
DRG2	0.0161106354461929	0.466579534629178
DSC2	0.00922097864080784	0.948104516632389
DSCAML1	0.099275913423261	0.368174808318839
DSP	-0.0761214945777614	0.353280918523061
DST	0.0275090987968791	0.20887086460693
DSTN	-0.0156708117860404	0.487298077503449
DSTYK	0.0177588789843759	0.69754912768388
DTD1	0.00901015959710283	0.834126253315761
DTNA	0.107422473635437	0.313595439856289
DTNB	0.0255830144653051	0.265369737673132
DTNBP1	0.00589462377935335	0.915586109612357
DTX3	-0.00520883345212722	0.898060357791586
DTYMK	0.0377245379340028	0.15614745226969
DUS2	-0.0261783670768623	0.502741280518331
DUSP12	0.0712657508190203	0.211111699359322
DUSP14	0.00587062718410347	0.957696117966014
DUSP19	0.0659688097204391	0.184113563132898
DUSP22	-0.00396562383012306	0.941818385834214
DUSP23	0.0656617639959193	0.203546983072455
DUSP26	-0.0188788530317503	0.771981104515991
DUSP3	-0.0296676840513472	0.120660178784331
DUT	0.0330645326068342	0.122431095603255
DVL1	-0.00475842189281603	0.8751900463202
DVL2	0.0631323988051955	0.265052370817215
DVL3	0.0430708906508042	0.133572771748813
DXO	0.000840527696377463	0.992444076747917
DYM	0.0368015505134444	0.401384113087504
DYNC1H1	-0.0129264697383767	0.487298077503449
DYNC1I1	-0.00166184590362239	0.946779018988335
DYNC1I2	0.00155485999812936	0.969526841406855
DYNC1LI1	-0.0232559157676105	0.253731208062257
DYNC1LI2	-0.00171292259911415	0.950502402546168
DYNC2H1	0.044620372403401	0.0718114938930486
DYNC2LI1	0.0116473094291552	0.791340311941771
DYNLL1	-0.0327296877603293	0.320145373544646
DYNLL2	-0.0589678792106253	0.0128901853639942
DYNLRB1	-0.0342120348430346	0.211029377247758
DYNLT1	0.000177147285257417	0.997399268702519
DYNLT3	-0.0326275894125399	0.198664600202311
DYRK1A	0.00424232229939144	0.814321367545512
DYRK1B	0.0350089940094234	0.551385746619079
DYSF	0.032908985419808	0.436808784757783
DZIP3	-0.039660927890486	0.39973893158838
E2F4	-3.76261858095889e-05	0.999544927277697
EARS2	0.0380081315289985	0.443085378203041
EBAG9	-0.0294916445552517	0.424734783654585
EBNA1BP2	-0.0025035376147382	0.947098165925792
ECE1	0.072376657254185	0.0226702316202688
ECH1	-0.032983846344504	0.147040899446513
ECHDC1	-0.00903030180332804	0.790678445402382
ECHDC2	-0.00481381120196927	0.92553022747327
ECHS1	-0.0580403797323314	0.0165088956537202
ECI1	-0.028507308026159	0.534283762248348
ECI2	-0.0300676697331555	0.418320050368027
ECM1	-0.053085028539453	0.124416886807827
ECPAS	-0.0449281490475169	0.00254067072030297
ECSIT	0.0295729933943753	0.470898856312462
EDC3	-0.0167700019455018	0.445800254169611
EDC4	0.0305269528422716	0.0597801243599685
EDEM3	0.147481067648795	0.0200365460544411
EDF1	0.0673306033545534	0.0136954072492372
EDIL3	-0.00117691588273738	0.986874552254856
EDNRB	0.0368567305886278	0.509210483543051
EEA1	-0.0342476084544662	0.0128475112439999
EEF1A1	0.0221742050567491	0.551771157419912
EEF1A2	0.0446315876710193	0.00685399468906667
EEF1AKMT1	0.0319223758714989	0.401918008683202
EEF1B2	-0.0193232083431827	0.378983754585993
EEF1D	-0.00200140837289831	0.937197645185531
EEF1E1	-0.016190842759837	0.415753155835069
EEF1G	-0.00175402914646017	0.9509458725714
EEF2	-0.000459354099474965	0.986712592587214
EEF2K	0.173350494579298	0.611575205911324
EEFSEC	0.0233495055886903	0.162852014018568
EEIG1	-0.0573124651967644	0.0399632288382418
EEIG2	-0.0452543035230708	0.126973260392517
EEPD1	0.0420933141338034	0.199547957852359
EFCAB7	0.00716174996489315	0.895990389717157
EFEMP1	-0.00386305350561315	0.959608609508394
EFHD1	-0.0599219360645804	0.463116336552177
EFHD2	-0.00365018471413854	0.927639459906628
EFL1	0.0247349511325062	0.161918571713104
EFNA4-EFNA3	-0.0306656304417348	0.425804529008611
EFNA5	0.0152180545872186	0.748716101892075
EFNB1	0.042856408942686	0.10123748290328
EFNB2	-0.00148401548920763	0.960944290080904
EFNB3	-0.0110946590622276	0.754984530680269
EFR3A	0.0189676444957655	0.364107158840073
EFR3B	-0.0249223382140406	0.145183184220845
EFTUD2	0.0240844191877407	0.285318511798499
EGFL7	-0.0764542870846768	0.359792377451923
EGFR	0.0304835876553716	0.411967301443623
EGLN1	0.0313997514909606	0.123499349176619
EHBP1	0.00178684848289418	0.926371379584646
EHBP1L1	-0.00609962601496697	0.930103043601323
EHD1	0.0457921929349928	0.122625652677728
EHD2	-0.0256102795800583	0.53494934159565
EHD3	-0.00597763187534855	0.850057609305984
EHD4	0.00325062033692516	0.932150855746251
EHHADH	-0.0593534522264556	0.0707775749491611
EI24	-0.0380325926676764	0.252381717364084
EIF1	-0.039440592965758	0.234292450996493
EIF1AD	-0.00335854981207298	0.925329249030148
EIF1AX	0.00503713305305525	0.905745388419742
EIF1AY	-0.156989964578171	0.556459811739734
EIF2A	0.0279508527858683	0.129745503221844
EIF2AK2	0.00360690297676097	0.917433832149491
EIF2AK4	0.0367616298586515	0.159879962273031
EIF2B1	-0.0398072569697365	0.0249484647392685
EIF2B2	0.070323402260524	8.03663926773439e-05
EIF2B3	0.0188506659679567	0.214498133766954
EIF2B4	0.0452403006528327	0.00417000355424013
EIF2B5	0.033794254194234	0.122435557529695
EIF2D	0.00868179545677648	0.833925818961742
EIF2S1	-0.00577917312300585	0.76327831256438
EIF2S2	-0.0335011526258611	0.0755822407180604
EIF2S3	0.000570570736492859	0.974462806702963
EIF3A	0.00405402721727741	0.83531445649437
EIF3B	0.00279554596512629	0.87767394578761
EIF3C	0.000954194204772219	0.948104516632389
EIF3D	0.0161765483138798	0.345691830591518
EIF3E	-0.0152697747525871	0.223272286699375
EIF3F	-0.0331837660464695	0.110697740841409
EIF3G	0.0164038266293825	0.303700605615345
EIF3H	-0.0061953192476488	0.707220736650448
EIF3I	0.00630622164515784	0.735526256160122
EIF3J	-0.0301378282571862	0.064048395073272
EIF3K	-0.0307665477051223	0.0539795329794962
EIF3L	0.00511901367091841	0.679523645314509
EIF3M	-0.0774620180492693	0.0199409590685718
EIF4A1	-0.00567185442527493	0.855490268124843
EIF4A2	0.0058254419857558	0.774970648714234
EIF4A3	0.0386179458664865	0.213322534208501
EIF4B	0.0071218116441214	0.671325950780532
EIF4E	-0.011744312201256	0.517980735591278
EIF4E2	0.0302315836015451	0.135564436570968
EIF4E3	0.042971879732545	0.0616879042153024
EIF4EBP2	-0.00762070282708183	0.870124439694104
EIF4ENIF1	0.0247006040089028	0.369933118240089
EIF4G1	-0.0327801061605475	0.00417000355424013
EIF4G2	-0.011805481059225	0.555727330049289
EIF4G3	-0.0340535919060659	0.0429586679639972
EIF4H	0.0609021141122983	0.113120407693258
EIF5	0.0174425672950048	0.345792790510651
EIF5A	-0.0214460245248419	0.235671908346753
EIF5A2	-0.00816266573896615	0.880556814907992
EIF5B	0.00366662901464955	0.819423132535808
EIF6	-0.00174566711315879	0.948104516632389
EIPR1	0.0164012962443823	0.442921123994824
ELAC2	0.0187210247409982	0.750361026460376
ELANE	-0.00308275034539834	0.987859407358092
ELAPOR1	-0.0238981210445791	0.478245243367773
ELAPOR2	-0.0184104008876576	0.448849774331628
ELAVL1	0.0246786891828234	0.516966354177727
ELAVL2	-0.0267167390139777	0.286924095670009
ELAVL3	-0.00617443565517702	0.910089025922079
ELAVL4	-0.00707160640067979	0.78806198494037
ELFN1	-0.0768560874528184	0.0470778939436854
ELFN2	0.0143294171933642	0.746734310243708
ELMO1	-0.0199806174957012	0.766123890617884
ELMO2	-0.00386163116067342	0.841331880786214
ELMOD1	-0.0582937029880082	0.0230847580416476
ELMOD2	-0.0120397890101032	0.617678605898042
ELOA	0.0416635985568771	0.309949263405652
ELOB	-0.0150619998694192	0.361121195514081
ELOC	-0.0333497070821328	0.129282015005407
ELOF1	0.0481360122889818	0.37812876015566
ELOVL1	-0.0633272671725258	0.336045226193323
ELOVL4	-0.00884069480219479	0.883135448256194
ELP1	0.00679116117080607	0.810573937571951
ELP2	-0.00681401122046298	0.811530837859912
ELP3	0.0115866673990879	0.68287899520254
ELP4	0.034657687974676	0.304328493488192
ELP5	0.0628442937889312	0.184799026578829
ELP6	0.0261646194915649	0.213570513628017
EMB	-0.0155440983170755	0.750161818381963
EMC1	0.0214725079247279	0.0645059643511299
EMC10	-0.0113036394954437	0.571367899326051
EMC2	0.0148257389058075	0.348147867916086
EMC3	-0.000128382884266143	0.997399268702519
EMC4	0.00641092393418041	0.813810943112093
EMC6	0.00459897499753997	0.902911335882589
EMC7	0.0123499713299078	0.51512378638844
EMC8	-0.0157795550506233	0.329446753242666
EMC9	0.0326568690103352	0.430253063313671
EMD	-0.0123057643523265	0.470569369751651
EMG1	0.0107219719736763	0.840955369540087
EMILIN1	0.0657780966710924	0.23952125129515
EMILIN2	0.0914900124830001	0.0565602048086042
EMILIN3	0.00767661244484986	0.883135448256194
EML1	-0.0289623195743246	0.195747583820164
EML2	0.0254861230591699	0.550641907468677
EML3	-0.0111198879172202	0.707220736650448
EML4	0.00448305040575564	0.848371319594005
EML5	0.0186141281433695	0.74253500829433
EML6	-0.0442531605076137	0.0755596144944337
ENAH	-0.0556129962946016	0.102927948830191
ENC1	-0.0287934536512807	0.592953365547016
ENDOD1	-0.00851811506306882	0.83874022980019
ENDOG	-0.00378141424164713	0.959608609508394
ENG	-0.024866242844443	0.757819904610049
ENGASE	-0.00605571727834236	0.93821685108963
ENO1	0.053972580954097	0.0246857102835884
ENO2	0.0627887048915276	0.124442505184433
ENO3	0.0709969878678975	0.262228478403494
ENOPH1	0.00628212029064734	0.810573937571951
ENPP2	-0.0504514307305359	0.551863025632479
ENPP4	-0.00852224470414778	0.850057609305984
ENPP6	-0.0758205113236504	0.561347402340966
ENSA	-0.077773817455853	0.00199345153005912
ENTPD1	0.00289622389609209	0.957984005378427
ENTPD2	0.234483399360702	0.000183563917280693
ENTPD3	0.00870004731999088	0.838070255619398
ENTPD5	-0.0162913821101611	0.836083927552817
ENTPD6	-0.0364580315029053	0.407801606036033
ENY2	0.00491055229532228	0.888998893121872
EOGT	0.00186340190336854	0.973352342428786
EP400	0.018755471632201	0.788951314526892
EPB41	0.0757281920247486	0.0981733488881383
EPB41L1	0.0592737311618946	0.410359020312934
EPB41L2	0.0377318946740258	0.675889447822211
EPB41L3	-0.069267470209301	0.0233384902176408
EPB41L4B	0.00744337566534125	0.836860958868648
EPB41L5	-0.00765025119236537	0.838891160317754
EPB42	0.0284952619370681	0.675546475456827
EPDR1	-0.00208672831125478	0.970478461796909
EPG5	0.0130571570518184	0.683916437284472
EPHA3	-0.0295186641189684	0.739983928334921
EPHA4	-0.00327029180850713	0.933918743465911
EPHA5	-0.0318479611894023	0.469665577987865
EPHA6	-0.0715563306566822	0.176524427054549
EPHA7	0.0340396398209943	0.365369938818261
EPHB1	0.0276524131515602	0.478376343170579
EPHB2	-0.0298430612896408	0.156247173163386
EPHB3	-0.0246067126231396	0.262168681177051
EPHB6	-0.0161473176098978	0.558261595112038
EPHX1	0.0663101956391281	0.122947028923685
EPHX2	-0.0209540010917397	0.812169513308267
EPHX4	-0.0608237696027822	0.0479978640970889
EPM2A	0.0321984188316332	0.198862028612559
EPM2AIP1	-0.00497429279026428	0.87767394578761
EPN1	-0.0269053589698307	0.191273304049385
EPN2	-0.0463629411931114	0.0468177226642501
EPN3	0.245292563366879	0.00261201075405406
EPPK1	0.142475632238305	0.369156500858779
EPRS1	-0.0334365334946184	0.0249484647392685
EPS15	-0.019456521013385	0.470150419301955
EPS15L1	-0.0168912084009324	0.274830927398215
EPS8	-0.043224689314628	0.0644782372706522
EPS8L2	0.0616843382864889	0.511785400375717
EPSTI1	0.0105052446121014	0.958304413245666
ERAL1	-0.000627955804740274	0.993417956177395
ERAP1	-0.0374491663056715	0.514026774630372
ERAP2	0.00901110401271932	0.961095103654397
ERBB2	0.102791914940905	0.159799724824442
ERBB4	0.0170774881830335	0.456946061159039
ERBIN	0.0875134418052846	0.00191856113133848
ERC1	0.0427426700912969	0.166267236506696
ERC2	-0.0243222959363805	0.368174808318839
ERCC1	-0.00533526732471501	0.948767309899381
ERCC2	0.00150275442866096	0.976006567758206
ERCC3	0.0237195109089005	0.518426024778446
ERCC4	0.0299843558997965	0.701866674892915
ERCC6L	0.0849480260992697	0.468822820508468
ERG28	0.00986901360254555	0.764121352653501
ERGIC1	-0.0327844641868754	0.195715015394376
ERGIC2	-0.0283083187342016	0.308019612773577
ERGIC3	-0.0322013483178887	0.076065189973845
ERH	-0.00049962037672203	0.992026802905077
ERI3	-0.101423404155574	0.000904906535483113
ERICH3	0.0076391376601273	0.876702056643819
ERICH5	0.0295152718150168	0.545684094593918
ERLEC1	-0.0338156344599269	0.129282015005407
ERLIN1	0.000826829667006368	0.982463969429721
ERLIN2	0.0182079097475717	0.573302172878908
ERMN	-0.0335812198858641	0.758991027928095
ERMP1	-0.0221425433041777	0.533986000521722
ERO1A	-0.0456618106727451	0.00252166826621946
ERP29	-0.0319134685611941	0.151362398179177
ERP44	-0.0130353308157006	0.358092035217825
ESAM	-0.0149332696600985	0.693502128995291
ESD	0.0770706057394195	0.000663043470482426
ESS2	-0.00617207205099005	0.909924151756819
ESYT1	0.0355298351018949	0.532918727873039
ESYT2	-0.00852196530629044	0.652126178978749
ETF1	0.0189156593146618	0.221506248866562
ETFA	-0.0231780867552977	0.360503292151346
ETFB	-0.0204239845226299	0.419711721568207
ETFDH	-0.0299467688201469	0.166267236506696
ETFRF1	0.00393722659072948	0.959608609508394
ETHE1	-0.0281123831413533	0.311871923907248
ETNK1	0.0181707255519565	0.574675740331613
ETNPPL	-0.00941817229821251	0.92368619823207
EVI2A	-0.0864293699180292	0.354518814750613
EVI5	0.0218592061163899	0.268806935885041
EVI5L	-0.0327904731556126	0.0128901853639942
EVL	-0.0363018048490176	0.0281195874400385
EWSR1	-0.00408871619293068	0.928325900977394
EXD2	0.023364837138038	0.310325540458044
EXOC1	-0.0275027248899573	0.036946643359125
EXOC2	-0.0088433660601118	0.499925438076158
EXOC3	-0.00770076019914266	0.59121991215511
EXOC4	-0.00761486363633457	0.596643650772184
EXOC5	-0.0207908234557493	0.181382790875904
EXOC6	-0.010300372318417	0.70199210600621
EXOC6B	-0.0025496124678529	0.891212251860267
EXOC7	-0.0255279586262006	0.477445644557882
EXOC8	-0.012556667981996	0.311462855216807
EXOG	0.02112357170604	0.690321321663762
EXOSC1	-0.0279149645916862	0.700124872370085
EXOSC10	0.0466137071063691	0.434075542514742
EXOSC2	0.0348250865442489	0.2093177304184
EXOSC3	-0.0407025951183378	0.327854046156499
EXOSC4	0.0100869271083057	0.830885177590834
EXOSC5	0.0168679888220704	0.697543417384855
EXOSC6	-0.016647958207869	0.787578402225216
EXOSC7	0.0382588339558339	0.253321885019711
EXOSC8	0.0509357097761253	0.163162624779676
EXOSC9	0.0259208216688049	0.554549868887785
EXTL2	-0.0284403861147043	0.41528293357078
EXTL3	-0.00811810837277965	0.855490268124843
EZR	0.0132968026310251	0.677126979063946
F11R	-0.0212047242733738	0.444146749882955
F12	-0.0160977403742938	0.89390850925084
F13A1	0.00493749609612454	0.959608609508394
F2	0.0300689983462481	0.686498892322817
F3	-0.077180800216773	0.0614227394698357
F8A3	0.00563721235401324	0.790678445402382
FAAH	-0.0103283226482914	0.853629962872475
FABP1	0.157216561672357	0.236312742444467
FABP3	-0.0677150194312615	0.0528356747932819
FABP5	0.0151338878551366	0.775800884675998
FABP6	-0.00587225940422326	0.911329184439283
FABP7	0.165632769351158	0.0033840385161208
FADD	0.0341302555553735	0.475242032412725
FADS2	-0.231707460015865	0.000704478858098783
FADS3	-0.015795493591284	0.802973726130923
FAF1	-0.0085973676822605	0.567650224583462
FAF2	0.00868394351642038	0.569799211153126
FAH	0.112227360546316	0.0145813459609409
FAHD1	-0.0398561087622623	0.238276068918457
FAHD2A	0.0268636951762532	0.436235968984671
FAHD2B	0.0206297854649606	0.751356773664695
FAIM	0.101745387702336	0.181652277932076
FAIM2	0.0261988782915465	0.475242032412725
FAM107A	0.0864951736602502	0.292674430598173
FAM107B	0.0110735426730695	0.919480714962773
FAM110B	0.00421501475168315	0.948138290741939
FAM114A1	0.0642937546110504	0.130768764772031
