gene	log2fc	pval	tissue
AIDA	0.077648108440993	0.270003812609047	TCX
AIDAP1	-0.213671507451469	0.0696926024494688	FP
AIDAP2	0.648252658667321	2.10240370342668e-08	PHG
AIF1	-0.57964389957571	0.0003501570862364	TCX
AIF1L	0.301983844702173	0.0004220431226653	PHG
AIFM1	-0.13349395427356	0.0011803371766493	TCX
AIFM2	-0.121720666840012	0.0032598012073133	ACC
AIFM3	0.453981486431234	4.75839993014787e-07	TCX
AIG1	-0.341937303335331	6.63292768548932e-14	TCX
AIMP1	-0.0760365988618021	0.0690917371710537	TCX
AIMP1P1	-0.297163261384805	0.0005750893162285	PHG
AIMP2	-0.127226437095698	0.0026714948227781	PCC
AIP	0.126152033891556	0.006783287366487	TCX
AIRE	0.386478090401105	0.0014359251674198	PHG
AIRIM	-0.143128059345634	0.0002470962415501	PHG
AIRN	0.0657359783295561	0.635332566243213	IFG
AJAP1	-0.310087354728231	0.0001581813691229	TCX
AJM1	0.26020005284678	0.0015752781532911	TCX
AJUBA	0.640072266278152	3.27641019314867e-06	PHG
AK1	0.284508731414512	4.20468089545679e-07	PHG
AK2	0.219112784916251	6.1716787038932305e-09	PHG
AK3	0.335815386911685	6.30597108355295e-08	TCX
AK3P3	-0.169093956129899	0.0330709827695291	ACC
AK4	0.375587490226618	2.50634653996842e-08	TCX
AK4P1	0.174374234148219	0.11919336165808	PCC
AK5	-0.353874071251775	1.22741129413649e-05	TCX
AK5-AS1	0.157251205147197	0.0600613324495613	PHG
AK6	-0.18413024373397	0.0039434177248745	STG
AK7	-0.270712946313802	0.0121024482239799	TCX
AK8	-0.262059868839353	0.0157665386239832	IFG
AK9	0.081065553777778	0.0133189935339667	DLPFC
AKAIN1	-1.25002698559644	1.35705537210685e-09	TCX
AKAP1	0.0640987764944008	0.132815542138647	FP
AKAP1-DT	-0.298943084971545	0.0064967754905955	TCX
AKAP10	-0.0303211023071208	0.327209362473749	IFG
AKAP11	-0.340359222466049	2.63323795966315e-08	TCX
AKAP12	0.129497104675977	0.0152539147408708	FP
AKAP13	0.182434557046041	1.23695395386982e-05	PHG
AKAP13-AS1	-0.155337240065598	0.225052219087109	FP
AKAP19	0.337938265680602	2.1971927896791604e-09	PHG
AKAP3	0.362301422390519	0.0006055811111262	PHG
AKAP5	-0.472910249345718	3.14282183454793e-06	TCX
AKAP6	-0.325701248225079	4.28351535067547e-07	TCX
AKAP7	-0.0691139864209918	0.150838290412741	FP
AKAP8	0.107821136538623	0.0034097441965257	PCC
AKAP8L	0.128065179655535	0.0070505772819404	ACC
AKAP9	-0.185063800087717	0.0087454451649647	TCX
AKIP1	-0.112342430569235	0.0007221635854578	FP
AKIRIN1	0.0787908967541497	0.0074602735780654	PHG
AKIRIN2	-0.12008809139654	0.002109965017192	TCX
AKNA	0.267235244764461	1.03929194012234e-05	PHG
AKNAD1	0.339966111164817	0.0016771617247434	PHG
AKR1A1	-0.122758210478725	0.019333461466343	TCX
AKR1B1	0.109319177913052	0.0044575502726898	IFG
AKR1C1	0.582349959109377	2.70290945968335e-06	TCX
AKR1C2	0.650431693206919	9.93224218391529e-07	TCX
AKR1C3	0.625995348298403	5.83703036614264e-07	TCX
AKR1E2	-0.248371168823297	0.0017140167557822	TCX
AKR7A2	0.15912340780486	0.0004540089878285	TCX
AKR7A2P1	-0.226304774463776	0.102153304788049	FP
AKR7A3	0.198947033564218	0.0011962248351635	ACC
AKR7L	-0.187451769163416	0.0960916486366383	FP
AKT1	0.157466464382947	3.28385249610988e-05	TCX
AKT1S1	0.327258759172368	3.66056231244677e-08	TCX
AKT2	0.129529128952461	0.024318663215572	STG
AKT3	-0.22138139001899	4.8979264688946e-06	TCX
AKT3-IT1	-0.185729019318803	0.052590420914511	IFG
AKTIP	0.0644302922730828	0.0125943896940428	ACC
ALAD	0.291355998741829	1.1581262598944601e-09	PHG
ALAS1	-0.199228811332743	1.36214442670474e-06	PHG
ALAS2	-0.31967196633839	0.215724661390636	IFG
ALB	-0.34002261210182	0.0428521566062896	FP
ALCAM	0.235411733885121	5.00035732428909e-05	PHG
ALDH16A1	0.205794404690592	0.0023075179229466	PHG
ALDH18A1	-0.143317547516135	1.1417648535892e-05	PHG
ALDH1A1	-0.589269506157261	3.16115376089291e-08	PCC
ALDH1A2	0.136447615803261	0.336350078271729	TCX
ALDH1A3	-0.409910241354513	8.69545510531415e-05	TCX
ALDH1A3-AS1	-0.513518157314493	5.80400946866083e-05	TCX
ALDH1B1	-0.179617605928291	0.0025150079732508	STG
ALDH1L1	0.426448736282635	0.0010705834680334	TCX
ALDH1L1-AS2	0.295427416732347	7.96262390691268e-05	ACC
ALDH1L2	-0.1803085755521	0.0021281560586194	ACC
ALDH2	0.263894449373739	0.0006470250282908	TCX
ALDH3A2	0.228343512815647	1.36352838704726e-05	TCX
ALDH3B1	0.295168194299023	0.0001572801501863	PHG
ALDH4A1	0.292530817539578	0.0039563110415598	TCX
ALDH5A1	-0.154605514010522	4.2639375152163e-07	DLPFC
ALDH6A1	0.205422943126033	0.0032676792263063	PHG
ALDH7A1	0.219108562776362	0.000611336856452	PHG
ALDH7A1P1	0.23009435472496	0.0077552140628825	ACC
ALDH7A1P2	-0.224546217283874	0.0602742436241297	IFG
ALDH8A1	-0.251963117767091	0.0177445029703356	ACC
ALDH9A1	0.129086438675236	0.0983548691112465	TCX
ALDOA	-0.133217785006948	0.0075980381183291	DLPFC
ALDOB	0.119256899041198	0.328591715234419	FP
ALDOC	-0.242983937512184	0.0009372907932846	PHG
ALG1	-0.148270478348756	0.0211639398102619	TCX
ALG10	-0.150136306564146	0.194298653032174	TCX
ALG10B	0.0936847173408104	0.0662944806142494	PHG
ALG11	-0.0671070181842008	0.0839867201157387	DLPFC
ALG12	0.100355108720117	0.0789451232592593	FP
ALG13	-0.160542773202471	1.54708671604021e-07	TCX
ALG14	-0.160208432282618	0.0007093914511013	TCX
ALG1L10P	0.123984978624559	0.110270315683065	ACC
ALG1L11P	-0.197662044085743	0.155637902949087	TCX
ALG1L12P	-0.202504993093267	0.0350098485839207	DLPFC
ALG1L1P	-0.336435298908501	0.0169440204331994	PCC
ALG1L6P	0.167436200423172	0.122511080325988	PHG
ALG2	0.157388040277219	0.0083643057076853	TCX
ALG3	0.0997898425274384	0.0143269648857292	TCX
ALG5	-0.133536696279206	0.0190625316556041	STG
ALG6	-0.15784115768579	0.0028260793741108	STG
ALG8	-0.0807266265229543	0.0419973898125925	IFG
ALG9	-0.159870371621302	0.0010019975657146	TCX
ALK	-0.097386629140362	0.0569358038229111	ACC
ALKAL2	-0.398023346401134	4.31864808230042e-05	ACC
ALKBH1	0.0605486194245493	0.0443249158032779	ACC
ALKBH2	-0.162716223416738	0.0127293082527054	FP
ALKBH3	-0.158635072599862	0.0008259952314062	PHG
ALKBH3-AS1	-0.142544534351804	0.115526858610456	STG
ALKBH4	-0.100042086506261	0.0271176662086788	PHG
ALKBH5	0.119045641329151	0.000582016261246	TCX
ALKBH6	-0.170388551984741	0.0034315700695395	TCX
ALKBH7	0.0953265216904535	0.0727625648460016	IFG
ALKBH8	-0.255949035802465	7.01157275047785e-06	TCX
ALMS1	-0.160441535062023	0.0187017480986069	TCX
ALMS1-IT1	-0.186678847791595	0.121084273160115	FP
ALMS1P1	0.128530461603537	0.0398791644388132	PCC
ALOX12	0.0847670092984343	0.271707207633931	STG
ALOX12-AS1	0.375109876500567	0.0001742613215457	TCX
ALOX12B	-0.722147177373425	1.38982180887298e-08	PCC
ALOX12P2	-0.0965126192003152	0.0339443284461475	DLPFC
ALOX15	-0.152786900787684	0.397814638543295	PCC
ALOX15B	0.779836938228172	1.52328885038626e-05	PHG
ALOX15P1	-0.564346573847689	1.05330127371223e-08	TCX
ALOX5	0.435968224402451	3.9704687008048e-05	PHG
ALOX5AP	0.454935330238935	0.0012256053498143	PHG
ALOXE3	-0.469395021713265	0.0002990741390736	TCX
ALPK1	0.514587923659964	1.76988255179342e-09	PHG
ALPK3	-0.123642260662265	0.0078326551681137	DLPFC
ALPL	0.584023660836019	1.48455399952784e-07	TCX
ALS2	-0.129998762077848	7.35891544244292e-05	PHG
ALS2CL	-0.202308356026982	0.0120509883641888	PHG
ALX4	0.20606465985155	0.0245634697780423	PHG
ALYREF	-0.130167007314386	0.0177783339242251	FP
AMACR	-0.315427879222505	0.0017997397924129	TCX
AMBN	-0.319265805334006	0.0008859220689473	ACC
AMBRA1	0.0501832598263094	0.151967943433101	TCX
AMD1	0.234376051750179	3.07754311582118e-08	PHG
AMDHD1	-0.225400289276801	0.0078336789248237	ACC
AMDHD2	-0.181119910401766	0.0040630964590493	FP
AMER1	0.0927680513230378	0.103577332649641	TCX
AMER2	0.508540030009941	1.34162182447461e-11	PHG
AMER3	-0.322220341857766	2.9199808859124e-06	PHG
AMFR	0.12768769830742	2.37322513625249e-05	PHG
AMH	0.313242594702258	0.020401479026152	PHG
AMIGO1	-0.283888994276851	3.8906842053151e-07	PHG
AMIGO2	-0.161361695227659	0.21435073278037	TCX
AMMECR1	-0.143641739792459	0.0017858344295951	STG
AMMECR1L	0.131979428072775	0.0008792184910434	TCX
AMMECR1LP1	-0.34977795486161	0.0001743865478615	PHG
AMN1	-0.377658150755885	1.90101131962619e-08	TCX
AMN1-AS1	-0.0928024349309524	0.187403789492624	TCX
AMOT	0.399196852735899	7.60898288020181e-11	PHG
AMOTL1	0.113371843708107	0.0037737275295926	PHG
AMOTL2	0.351914073601026	4.34227195589666e-09	PHG
AMPD2	-0.155909051708236	0.0026309323742789	ACC
AMPD3	0.281482738536437	2.74394723826056e-07	PHG
AMPH	-0.477302576115536	1.48064031704249e-07	PHG
AMT	0.250315106931866	0.0143351982075787	PHG
AMY2B	-0.272268681370249	0.0035087076210113	TCX
AMZ1	-0.0778861780714299	0.174690268385388	ACC
AMZ2	-0.11997311685781	0.0069167330347934	FP
AMZ2P1	-0.107627049244299	0.0370914446657685	STG
ANAPC1	-0.198068570230293	4.9447493707536e-05	TCX
ANAPC10	-0.220444130028711	4.43165585154547e-06	PHG
ANAPC11	0.123537792673938	0.0073878612036124	TCX
ANAPC13	-0.284364291369459	1.30556406825984e-08	PHG
ANAPC15	-0.276525809994631	4.29985157603934e-06	PHG
ANAPC16	0.438928425966798	1.91029370126503e-14	TCX
ANAPC2	-0.111072594597121	0.047498217683247	TCX
ANAPC4	-0.117160006844805	0.0004220512822216	PHG
ANAPC5	0.131296732245166	0.0003663641403197	PHG
ANAPC7	-0.110121355343797	0.0013849870567588	STG
ANGEL1	0.106922530909137	0.0038473347282987	IFG
ANGEL2	0.0719262406705772	0.0123679482500946	PHG
ANGPT1	1.06674266486166	6.110356095634461e-19	PHG
ANGPT2	1.45878304627832	1.0215893126115701e-10	TCX
ANGPTL1	0.335835091091716	0.0281946888660939	TCX
ANGPTL2	0.154440243953879	0.0079102796518817	PHG
ANGPTL3	-0.216972936995	0.0333675966505084	STG
ANGPTL4	0.638652553682302	0.0013464132403219	TCX
ANGPTL7	0.376965877176436	0.0744838644480555	TCX
ANK1	-0.549882328691865	2.63016518170118e-06	TCX
ANK2	-0.209342663003241	4.81416735718438e-07	PHG
ANK2-AS1	-0.0721716787134499	0.161444197200593	STG
ANK3	-0.269633332389264	0.0002319560655166	TCX
ANKAR	0.064709243848454	0.169131826434552	PHG
ANKDD1A	0.204383406426834	0.0044988475310295	TCX
ANKDD1B	-0.267753701514222	0.0006518593179165	PHG
ANKEF1	-0.130881107044045	0.206412460014703	TCX
ANKFN1	0.466105078914864	1.28266281457287e-09	PHG
ANKFY1	0.271332195732556	1.24509713129477e-13	PHG
ANKH	0.074521640750457	0.0376236278734026	FP
ANKHD1	-0.173840901448464	0.0105437414062578	TCX
ANKHD1-DT	-0.0912834565478506	0.317709350213923	ACC
ANKHD1-EIF4EBP3	0.0650290942070006	0.328249956498876	TCX
ANKIB1	0.216683060646379	4.32914617607456e-08	PHG
ANKLE1	0.405009897055471	0.0001524227724617	PHG
ANKLE2	0.0479265668911895	0.139661506134841	STG
ANKMY1	-0.282698268196806	0.0024890187442978	TCX
ANKMY2	-0.383634008631467	1.9232543042063701e-10	PHG
ANKRA2	-0.212698412406047	0.0029566230856815	TCX
ANKRD10	0.0688562434265068	0.0286258470213581	PHG
ANKRD10-IT1	-0.26112286284901	0.0127408191211315	TCX
ANKRD11	0.155820431215582	0.0105695180498787	STG
ANKRD12	0.0969202284046418	0.0004394185923552	DLPFC
ANKRD13A	0.245659228247739	1.13653297297406e-10	PHG
ANKRD13B	0.121342507561583	0.0328324232913557	TCX
ANKRD13C	-0.133043312285668	0.0010202729687567	TCX
ANKRD13C-DT	0.156800076062786	0.0857784215838268	STG
ANKRD13D	0.176536492938158	0.002903512044021	TCX
ANKRD16	-0.229535944003317	3.37551791726009e-06	TCX
ANKRD17	-0.0444965496086631	0.308881495477678	TCX
ANKRD17-DT	-0.281060487195776	0.0179826408850613	FP
ANKRD18A	0.298895472678875	0.0039668758209955	PHG
ANKRD18B	-0.342088668184038	2.95864687503126e-05	PHG
ANKRD18CP	-0.306842275643561	0.003868133264771	TCX
ANKRD18DP	-1.39328906105581	3.5127874443337203e-15	TCX
ANKRD18EP	-0.651061817970001	0.0001368104049735	TCX
ANKRD19P	-0.38210394161553	0.0001015246815597	TCX
ANKRD2	-0.369769044454836	0.0130404668976964	IFG
ANKRD20A1	-0.327493950049076	0.002761118200302	PHG
ANKRD20A11P	0.42772446216464	0.196982151965369	PCC
ANKRD20A19P	-0.196989440470247	0.313867863393259	FP
ANKRD20A21P	0.183750462802416	0.207987953110437	PHG
ANKRD20A3P	0.123842213597612	0.235184111317261	ACC
ANKRD20A4P	-0.137954149117451	0.388698237982912	PCC
ANKRD20A5P	-0.731110011072155	1.04522485275252e-11	TCX
ANKRD20A7P	-0.433208939126833	0.0099616350794567	PHG
ANKRD20A8P	-0.390950054002382	0.0057486234960058	PCC
ANKRD22	0.638913262408701	0.0018215681729734	PHG
ANKRD23	0.290601694359784	0.0015029111297026	PHG
ANKRD24	-0.35741661625358	6.43291552511067e-07	PHG
ANKRD26	-0.247446221770342	8.44014428752207e-06	TCX
ANKRD26P3	-0.562060198374875	0.003924946158568	PHG
ANKRD26P4	0.169970020207622	0.137946818570233	PCC
ANKRD27	0.137833502484463	0.0005233292479122	TCX
ANKRD28	-0.13579835371474	3.16786082503206e-05	ACC
ANKRD29	-0.404495300003234	8.93187076495882e-08	TCX
ANKRD30B	-0.356567430198492	2.57198244119101e-05	PHG
ANKRD30BL	-0.649146793881164	2.7283954853907604e-09	PHG
ANKRD31	-0.279334989661305	3.66442966554677e-05	ACC
ANKRD33B	-0.241150236678129	0.0001723450873603	PHG
ANKRD33B-AS1	-0.0648066020465997	0.663965691420037	IFG
ANKRD33BP1	-0.157747534981018	0.106813837568261	TCX
ANKRD34A	-0.347892363788362	1.12319820452514e-06	PHG
ANKRD34B	0.103041883213697	0.63926992253044	PCC
ANKRD34C	-0.578567547509238	7.05495058270408e-05	TCX
ANKRD34C-AS1	-0.38066916017066	7.08655086549265e-05	TCX
ANKRD35	0.294944486650606	1.6402002058668e-06	TCX
ANKRD36	-0.357220606263824	2.12086641146988e-06	TCX
ANKRD36B	-0.222891252629541	0.0125511105179256	TCX
ANKRD36BP2	-0.361622134428479	1.25208321314083e-05	TCX
ANKRD36C	-0.374110840266672	7.3869779379387e-07	TCX
ANKRD37	0.300274541010052	0.0193668050750705	PCC
ANKRD39	0.135796351672122	0.0006432252424221	PHG
ANKRD40	0.409339731895517	5.22915376180443e-10	PHG
ANKRD42	-0.226027596657321	3.21286782739403e-05	TCX
ANKRD42-DT	-0.194997366432214	0.0070188046356424	TCX
ANKRD44	0.314430826611384	1.4518104660813299e-11	PHG
ANKRD44-IT1	0.319992385140523	0.0006559976724065	PHG
ANKRD45	0.286472849344983	0.007290543839947	PHG
ANKRD46	-0.249990966375734	7.16182977457996e-07	PHG
ANKRD49	0.124246824307678	0.0214787488189743	TCX
ANKRD49P1	-0.106458545891809	0.273397297216654	FP
ANKRD49P2	-0.102556614477756	0.350530696442938	FP
ANKRD50	-0.183521196678387	0.0045189734251668	TCX
ANKRD52	-0.0658235583641487	0.082126663204999	PCC
ANKRD53	0.192221631288555	0.0091556027513281	TCX
ANKRD54	-0.0480132525150339	0.227035566339838	IFG
ANKRD55	-0.590889480874748	1.24731610572424e-06	IFG
ANKRD6	-0.26530677329418	0.0017388838120446	TCX
ANKRD61	-0.141944103888723	0.124659845488512	FP
ANKRD62	0.261066309538915	0.433763533114101	ACC
ANKRD63	0.386985605315249	0.0183176190718344	PCC
ANKRD65	0.189783946685967	0.0283547322316117	IFG
ANKRD7	-0.426476959835539	3.7804245463843004e-10	PHG
ANKRD9	0.438777093321951	1.27295938275784e-09	TCX
ANKS1A	0.127746218794939	0.0153670164223589	STG
ANKS1B	-0.273734426634323	1.21391309725071e-06	TCX
ANKS3	-0.0673328145207792	0.160437662462395	FP
ANKS4B	-0.50400992679577	0.0004902001833766	TCX
ANKS6	0.140631408124485	0.0179084006612258	TCX
ANKUB1	0.276520424063934	0.004605449572187	PHG
ANKZF1	0.165098312304394	0.0002118548796809	PHG
ANLN	0.813935335911134	4.06981872273432e-12	PHG
ANO1	-0.834937708531205	8.270353644092751e-09	TCX
ANO10	-0.074353760959923	0.0032523749758933	PCC
ANO2	0.664094709938334	1.4214672780254801e-09	TCX
ANO3	-0.824271579016857	3.82390915221706e-12	PHG
ANO4	-0.201184005530972	0.0639884152019486	TCX
ANO5	-0.335278600099518	1.5870432218250499e-12	PHG
ANO6	0.751755993940896	2.12825735682236e-14	TCX
ANO7	0.425140854914377	1.48125128040061e-05	PHG
ANO7L1	0.304811890395437	0.0068948131887287	TCX
ANO8	0.186299795583341	0.0012140492421271	TCX
ANOS1	0.168516218495906	0.013096166977269	PHG
ANOS2P	-0.407177303697535	0.0006916867261572	TCX
ANP32A	0.12939190804155	3.92411159690071e-05	PHG
ANP32B	0.253018100381673	0.000631153294513	PHG
ANP32CP	-0.20445612158138	0.0698585491537767	FP
ANP32E	-0.119748975427049	0.0169254600201796	ACC
ANPEP	0.823226377900282	7.496756862774749e-11	TCX
ANTKMT	-0.169212418009997	0.0306139301147739	FP
ANTXR1	0.655161980666472	2.66835455993044e-14	PHG
ANTXR2	0.634004667682156	1.83825073225756e-11	TCX
ANXA1	0.852008361484992	1.8348738891779201e-10	TCX
ANXA11	0.185637753908433	0.0008915936332718	STG
ANXA2	1.00321790850616	7.61253658107115e-13	TCX
ANXA2P1	0.0964451095598178	0.196050794594453	PHG
ANXA2P3	-0.351817236863517	0.0045652909847446	FP
ANXA2R	0.230633532717198	0.0207134761493194	PHG
ANXA2R-AS1	0.28077469866659	4.78400851780597e-05	PHG
ANXA2R-OT1	-0.0801819025562041	0.211147339210242	FP
ANXA3	0.756884735066961	4.21760234009241e-10	TCX
ANXA4	0.203762553560066	1.14604008438147e-05	PHG
ANXA5	0.437786315567066	1.3336118516482102e-09	PHG
ANXA6	-0.441963649674194	1.6427931528736597e-11	PHG
ANXA7	-0.105254494839953	0.0036147282922207	PHG
ANXA9	0.474919181337985	1.05946186669672e-09	PHG
AOAH	0.416606336573298	5.43925291667139e-07	PHG
AOC2	0.21308613809607	0.108155315580764	TCX
AOC3	0.453262755087807	0.0028284343383715	TCX
AOPEP	0.149747596293252	0.0002039508086841	PHG
AOX1	0.426873172143507	0.0026855365646443	TCX
AOX3P	0.429037953468211	0.001056556643578	PHG
AP1AR	-0.223608280147697	5.11458881912962e-05	PHG
AP1AR-DT	-0.273639546423301	0.0193162441634575	FP
AP1B1	-0.0837439653773044	0.0111489462924531	PCC
AP1G1	0.0557919499737531	0.0279455813496657	FP
AP1G2	0.203296501081582	0.0621358283860306	ACC
AP1G2-AS1	-0.07126849934239	0.260082904693365	DLPFC
AP1M1	-0.123835258521524	0.0157509992948509	PHG
AP1S1	-0.470784153093458	3.1205409265905597e-11	PHG
AP1S2	-0.195113243504656	0.0001419104539027	TCX
AP1S3	-0.353776099534282	8.37704350580631e-05	FP
AP2A1	-0.187489541473914	6.17214044088796e-05	PHG
AP2A2	0.0926181840000897	0.0895673524780475	FP
AP2B1	0.0984957072023231	0.0160281014244209	FP
AP2M1	-0.23147886157764	1.30010581264263e-07	PHG
AP2S1	-0.361605666149857	2.2783897133265e-09	PHG
AP3B1	0.254114752931701	1.00478358156896e-06	PHG
AP3B2	-0.281675312435725	1.0301980225548e-06	PHG
AP3D1	-0.0788249860252135	0.0077898571668116	ACC
AP3M1	0.109852405704499	0.0056188595078572	PHG
AP3M2	-0.371846460739115	2.16241354405259e-11	TCX
AP3S1	-0.283327627016826	1.2938630873821898e-12	PHG
AP3S2	0.0991784085599949	0.0113177755288915	FP
AP4B1	-0.183817674839887	0.0007822806610251	TCX
AP4B1-AS1	-0.202151407330161	0.0493639722890341	TCX
AP4E1	0.132830503009607	0.0175022099393557	TCX
AP4M1	0.112188501720789	0.0010133392471519	ACC
AP4S1	-0.239257922193239	1.87704541684597e-06	TCX
AP5B1	0.0960664345637587	0.047152348621474	TCX
AP5M1	0.0781994677342732	0.10194647860876	FP
AP5S1	0.0448533206293669	0.20590717687155	ACC
AP5Z1	0.101334364356582	0.0449983350973414	IFG
APAF1	-0.233369673998342	5.96618266691793e-07	TCX
APBA1	-0.186244661482032	0.0022823776129186	TCX
APBA2	-0.23244175235148	7.49313436395184e-06	PHG
APBA3	0.203842512951973	0.0008157499473145	PHG
APBB1	-0.173999015103052	0.0007888545879365	PHG
APBB1IP	0.473337537695505	2.15274429441362e-06	PHG
APBB2	0.110546940008924	0.0037031262611076	PHG
APBB3	-0.247925070516323	1.82522670745114e-07	TCX
APC	0.107206714941986	0.0186889705003855	PCC
APC2	0.313088828862979	5.15747873739218e-07	TCX
APCDD1	0.428988801032617	8.2625251768428e-05	TCX
APCDD1L	-0.720637678493594	0.0042268404165394	TCX
APEH	-0.195321736135861	0.0021602521693298	TCX
APEX1	-0.131277555015493	0.0034932231881471	PHG
APEX2	0.180925967573569	3.36367266480264e-06	TCX
APH1A	0.177970111927924	0.0002326376809953	PHG
APH1B	0.160013565939821	0.00022484926289	PHG
API5	-0.0862553352858866	0.0061797182987769	TCX
APIP	0.119092483262733	0.0021279842678574	ACC
APLF	0.255860374098055	0.0004495167734664	TCX
APLN	0.667674495974265	1.7779555164454902e-09	PHG
APLNR	1.2809588011238	1.57910362816389e-15	PHG
APLP1	0.146394419618752	0.0678352828719328	STG
APLP2	-0.0681454214395423	0.0149576743040897	PCC
APMAP	-0.13930108592788	0.0016031872668311	TCX
APOA1-AS	0.350960764474527	5.58105987511958e-07	PHG
APOB	0.395646630618722	0.0164093350109251	PHG
APOBEC2	0.21656370389756	0.0407221661863319	PHG
APOBEC3C	0.536414151679502	4.532457227532e-06	PHG
APOBEC3F	0.615423600753045	2.13802832285397e-07	PHG
APOBEC3G	0.504277582447011	1.16682208458562e-06	PHG
APOBEC4	-0.279669858046785	0.0003387584858254	PHG
APOBR	0.772179430408054	1.40329328283301e-08	PHG
APOC1	0.505815823960661	0.0001437333385123	PHG
APOD	0.456372181172718	9.62270980625597e-06	TCX
APOE	0.375611940857583	0.0007284281605073	TCX
APOL1	0.596557828454868	4.23597728798627e-07	TCX
APOL2	-0.204872359965231	0.0003187377925465	PHG
APOL3	0.617868244956363	2.43185462847498e-11	PHG
APOL4	1.03833209116119	6.82980963968844e-05	TCX
APOL6	0.560915548309914	4.31811394054415e-08	PHG
APOLD1	0.767216624956249	8.07675094106956e-07	TCX
APOLTP	0.226369525738555	0.0904483238932996	PHG
APOM	0.253292305587856	0.0109999526648909	PHG
APOO	-0.297557818775092	1.82958011537141e-07	PHG
APOOL	-0.217967267474336	0.0001635745997662	TCX
APP	-0.162447105518259	0.0002271222672641	PHG
APP-DT	-0.203317684479774	0.0242277921281321	IFG
APPAT	-0.259020638995864	0.240707170526266	PHG
APPBP2	-0.072255916764032	0.130717774974214	TCX
APPL1	-0.121548163975441	0.053684650971054	TCX
APPL2	0.264273027510738	2.06637435312633e-05	TCX
APRG1	-0.158444733009986	0.0021912775734626	PHG
APRT	-0.151603273712178	0.0893211540667958	TCX
APTR	-0.0876573618339194	0.109033101106019	FP
APTX	-0.0578275887316853	0.0847289203452516	IFG
AQP1	0.844557284159414	1.17703920741019e-08	PHG
AQP11	-0.248009409490941	3.44611085775924e-06	TCX
AQP3	0.461671429106462	0.011542839915683	TCX
AQP4	0.487902144140127	0.0077591213038836	TCX
AQP4-AS1	0.240530677701689	7.33329377942701e-05	PHG
AQP5	0.549510216445336	1.03823281717188e-05	TCX
AQP6	0.778366898315576	7.4441478084967805e-09	PCC
AQP7	0.116204130230372	0.609653840594755	TCX
AQP7B	-0.397674086909653	6.88234479721724e-05	ACC
